id,name,score1,score2
1332,student_1332,97,78
1333,student_1333,79,91
1334,student_1334,75,67
1335,student_1335,97,64
1336,student_1336,91,63
1337,student_1337,57,80
1338,student_1338,52,55
1339,student_1339,76,65
1340,student_1340,62,54
1341,student_1341,86,97
1342,student_1342,82,82
1343,student_1343,97,80
1344,student_1344,93,86
1345,student_1345,66,98
1346,student_1346,66,57
1347,student_1347,80,70
1348,student_1348,78,88
1349,student_1349,100,72
1350,student_1350,64,76
1351,student_1351,82,72
1352,student_1352,85,78
1353,student_1353,70,84
1354,student_1354,66,53
1355,student_1355,84,85
1356,student_1356,97,68
1357,student_1357,64,54
1358,student_1358,95,93
1359,student_1359,72,90
1360,student_1360,93,97
1361,student_1361,50,50
1362,student_1362,66,100
1363,student_1363,88,56
1364,student_1364,81,85
1365,student_1365,58,83
1366,student_1366,91,86
1367,student_1367,62,77
1368,student_1368,52,77
1369,student_1369,56,93
1370,student_1370,82,99
1371,student_1371,50,56
1372,student_1372,75,57
1373,student_1373,98,70
1374,student_1374,85,82
1375,student_1375,91,70
1376,student_1376,76,80
1377,student_1377,74,77
1378,student_1378,76,58
1379,student_1379,89,79
1380,student_1380,96,56
1381,student_1381,98,56
1382,student_1382,76,85
1383,student_1383,82,92
1384,student_1384,75,57
1385,student_1385,60,72
1386,student_1386,65,85
1387,student_1387,60,83
1388,student_1388,56,75
1389,student_1389,61,61
1390,student_1390,81,68
1391,student_1391,50,67
1392,student_1392,60,93
1393,student_1393,55,94
1394,student_1394,68,89
1395,student_1395,89,53
1396,student_1396,52,51
1397,student_1397,76,98
1398,student_1398,55,87
1399,student_1399,80,95
1400,student_1400,77,85
1401,student_1401,63,87
1402,student_1402,94,74
1403,student_1403,51,60
1404,student_1404,87,54
1405,student_1405,96,88
1406,student_1406,81,52
1407,student_1407,87,74
1408,student_1408,58,78
1409,student_1409,62,74
1410,student_1410,58,65
1411,student_1411,93,52
1412,student_1412,79,74
1413,student_1413,65,92
1414,student_1414,81,92
1415,student_1415,61,97
1416,student_1416,59,59
1417,student_1417,82,57
1418,student_1418,56,53
1419,student_1419,76,72
1420,student_1420,92,51
1421,student_1421,53,79
1422,student_1422,71,82
1423,student_1423,95,89
1424,student_1424,86,65
1425,student_1425,51,76
1426,student_1426,51,77
1427,student_1427,55,80
1428,student_1428,66,80
1429,student_1429,67,69
1430,student_1430,81,76
1431,student_1431,72,73
1432,student_1432,64,79
1433,student_1433,79,78
1434,student_1434,65,75
1435,student_1435,79,59
1436,student_1436,55,94
1437,student_1437,56,97
1438,student_1438,58,51
1439,student_1439,74,73
1440,student_1440,64,86
1441,student_1441,77,72
1442,student_1442,69,83
1443,student_1443,64,73
1444,student_1444,84,77
1445,student_1445,58,50
1446,student_1446,99,86
1447,student_1447,69,91
1448,student_1448,74,86
1449,student_1449,80,61
1450,student_1450,78,52
1451,student_1451,69,75
1452,student_1452,82,72
1453,student_1453,63,57
1454,student_1454,87,62
1455,student_1455,85,79
1456,student_1456,51,73
1457,student_1457,94,57
1458,student_1458,58,92
1459,student_1459,92,70
1460,student_1460,99,86
1461,student_1461,55,77
1462,student_1462,87,99
1463,student_1463,73,70
1464,student_1464,78,87
1465,student_1465,77,68
1466,student_1466,55,70
1467,student_1467,91,62
1468,student_1468,95,99
1469,student_1469,58,64
1470,student_1470,61,53
1471,student_1471,53,50
1472,student_1472,53,95
1473,student_1473,65,51
1474,student_1474,85,80
1475,student_1475,73,75
1476,student_1476,64,57
1477,student_1477,69,63
1478,student_1478,91,72
1479,student_1479,80,78
1480,student_1480,69,80
1481,student_1481,54,52
1482,student_1482,57,72
1483,student_1483,76,62
1484,student_1484,61,53
1485,student_1485,73,67
1486,student_1486,56,55
1487,student_1487,50,83
1488,student_1488,61,79
1489,student_1489,82,68
1490,student_1490,82,92
1491,student_1491,90,72
1492,student_1492,69,77
1493,student_1493,96,97
1494,student_1494,96,77
1495,student_1495,73,93
1496,student_1496,57,91
1497,student_1497,60,97
1498,student_1498,86,95
1499,student_1499,96,94
1500,student_1500,68,82
1501,student_1501,89,78
1502,student_1502,65,80
1503,student_1503,96,95
1504,student_1504,60,88
1505,student_1505,68,97
1506,student_1506,79,60
1507,student_1507,69,56
1508,student_1508,87,53
1509,student_1509,87,60
1510,student_1510,74,93
1511,student_1511,71,88
1512,student_1512,81,85
1513,student_1513,60,93
1514,student_1514,64,94
1515,student_1515,67,79
1516,student_1516,55,69
1517,student_1517,91,87
1518,student_1518,60,93
1519,student_1519,54,95
1520,student_1520,64,63
1521,student_1521,91,98
1522,student_1522,69,96
1523,student_1523,85,50
1524,student_1524,97,60
1525,student_1525,97,92
1526,student_1526,87,71
1527,student_1527,63,60
1528,student_1528,81,68
1529,student_1529,77,82
1530,student_1530,55,98
1531,student_1531,81,92
1532,student_1532,51,98
1533,student_1533,50,83
1534,student_1534,53,72
1535,student_1535,97,57
1536,student_1536,71,83
1537,student_1537,54,66
1538,student_1538,76,79
1539,student_1539,61,86
1540,student_1540,56,99
1541,student_1541,95,60
1542,student_1542,91,67
1543,student_1543,79,72
1544,student_1544,99,67
1545,student_1545,68,80
1546,student_1546,73,90
1547,student_1547,63,61
1548,student_1548,63,71
1549,student_1549,69,68
1550,student_1550,69,77
1551,student_1551,74,84
1552,student_1552,77,84
1553,student_1553,92,85
1554,student_1554,71,51
1555,student_1555,83,93
1556,student_1556,61,83
1557,student_1557,71,56
1558,student_1558,63,78
1559,student_1559,78,61
1560,student_1560,54,89
1561,student_1561,58,97
1562,student_1562,86,87
1563,student_1563,98,85
1564,student_1564,96,62
1565,student_1565,54,69
1566,student_1566,91,52
1567,student_1567,66,89
1568,student_1568,88,66
1569,student_1569,55,72
1570,student_1570,94,74
1571,student_1571,62,70
1572,student_1572,74,75
1573,student_1573,79,85
1574,student_1574,57,71
1575,student_1575,85,86
1576,student_1576,93,58
1577,student_1577,95,51
1578,student_1578,86,62
1579,student_1579,96,84
1580,student_1580,79,94
1581,student_1581,64,72
1582,student_1582,58,81
1583,student_1583,85,86
1584,student_1584,55,98
1585,student_1585,75,57
1586,student_1586,77,57
1587,student_1587,94,96
1588,student_1588,61,52
1589,student_1589,65,56
1590,student_1590,95,81
1591,student_1591,65,80
1592,student_1592,80,53
1593,student_1593,85,50
1594,student_1594,56,100
1595,student_1595,60,57
1596,student_1596,54,72
1597,student_1597,73,93
1598,student_1598,91,99
1599,student_1599,65,66
1600,student_1600,82,99
1601,student_1601,82,80
1602,student_1602,89,99
1603,student_1603,97,61
1604,student_1604,95,92
1605,student_1605,56,51
1606,student_1606,61,65
1607,student_1607,66,73
1608,student_1608,74,68
1609,student_1609,77,57
1610,student_1610,100,50
1611,student_1611,54,51
1612,student_1612,80,93
1613,student_1613,64,81
1614,student_1614,92,53
1615,student_1615,91,71
1616,student_1616,60,83
1617,student_1617,77,62
1618,student_1618,75,76
1619,student_1619,95,79
1620,student_1620,93,64
1621,student_1621,64,81
1622,student_1622,52,61
1623,student_1623,65,68
1624,student_1624,57,100
1625,student_1625,87,50
1626,student_1626,58,81
1627,student_1627,53,84
1628,student_1628,50,90
1629,student_1629,72,71
1630,student_1630,60,63
1631,student_1631,93,87
1632,student_1632,79,63
1633,student_1633,80,51
1634,student_1634,83,84
1635,student_1635,56,55
1636,student_1636,83,59
1637,student_1637,100,96
1638,student_1638,99,59
1639,student_1639,75,52
1640,student_1640,57,74
1641,student_1641,72,78
1642,student_1642,96,51
1643,student_1643,57,73
1644,student_1644,78,57
1645,student_1645,85,69
1646,student_1646,65,83
1647,student_1647,74,74
1648,student_1648,83,55
1649,student_1649,82,76
1650,student_1650,52,100
1651,student_1651,77,76
1652,student_1652,91,83
1653,student_1653,60,81
1654,student_1654,54,62
1655,student_1655,90,71
1656,student_1656,99,57
1657,student_1657,94,91
1658,student_1658,82,71
1659,student_1659,99,89
1660,student_1660,71,91
1661,student_1661,87,88
1662,student_1662,91,57
1663,student_1663,62,74
1664,student_1664,77,50
1665,student_1665,86,93
1666,student_1666,52,89
1667,student_1667,73,82
1668,student_1668,67,68
1669,student_1669,51,59
1670,student_1670,74,87
1671,student_1671,59,66
1672,student_1672,99,59
1673,student_1673,85,69
1674,student_1674,73,50
1675,student_1675,94,100
1676,student_1676,53,96
1677,student_1677,56,77
1678,student_1678,63,88
1679,student_1679,61,70
1680,student_1680,80,55
1681,student_1681,82,76
1682,student_1682,72,57
1683,student_1683,76,71
1684,student_1684,90,70
1685,student_1685,88,53
1686,student_1686,59,91
1687,student_1687,95,82
1688,student_1688,89,61
1689,student_1689,95,94
1690,student_1690,65,69
1691,student_1691,78,75
1692,student_1692,60,76
1693,student_1693,83,60
1694,student_1694,99,65
1695,student_1695,56,95
1696,student_1696,96,90
1697,student_1697,70,88
1698,student_1698,82,57
1699,student_1699,61,91
1700,student_1700,93,61
1701,student_1701,70,83
1702,student_1702,83,84
1703,student_1703,60,66
1704,student_1704,67,57
1705,student_1705,75,92
1706,student_1706,94,82
1707,student_1707,71,94
1708,student_1708,77,55
1709,student_1709,87,55
1710,student_1710,97,72
1711,student_1711,68,80
1712,student_1712,53,70
1713,student_1713,81,82
1714,student_1714,79,94
1715,student_1715,89,58
1716,student_1716,60,50
1717,student_1717,74,85
1718,student_1718,95,58
1719,student_1719,74,66
1720,student_1720,86,80
1721,student_1721,77,92
1722,student_1722,88,58
1723,student_1723,69,56
1724,student_1724,54,51
1725,student_1725,64,71
1726,student_1726,72,94
1727,student_1727,100,68
1728,student_1728,92,77
1729,student_1729,81,78
1730,student_1730,80,53
1731,student_1731,79,100
1732,student_1732,74,77
1733,student_1733,91,73
1734,student_1734,93,80
1735,student_1735,80,52
1736,student_1736,97,51
1737,student_1737,67,89
1738,student_1738,78,55
1739,student_1739,77,53
1740,student_1740,74,68
1741,student_1741,69,92
1742,student_1742,83,69
1743,student_1743,89,79
1744,student_1744,85,77
1745,student_1745,52,100
1746,student_1746,88,87
1747,student_1747,87,76
1748,student_1748,96,82
1749,student_1749,85,83
1750,student_1750,80,66
1751,student_1751,96,60
1752,student_1752,97,100
1753,student_1753,80,61
1754,student_1754,60,52
1755,student_1755,71,81
1756,student_1756,88,92
1757,student_1757,78,67
1758,student_1758,100,96
1759,student_1759,65,84
1760,student_1760,52,77
1761,student_1761,63,72
1762,student_1762,80,56
1763,student_1763,74,63
1764,student_1764,75,56
1765,student_1765,86,77
1766,student_1766,55,73
1767,student_1767,55,79
1768,student_1768,95,95
1769,student_1769,92,70
1770,student_1770,59,93
1771,student_1771,52,83
1772,student_1772,75,90
1773,student_1773,81,50
1774,student_1774,56,51
1775,student_1775,93,71
1776,student_1776,59,77
1777,student_1777,97,64
1778,student_1778,79,89
1779,student_1779,99,62
1780,student_1780,63,50
1781,student_1781,60,64
1782,student_1782,65,56
1783,student_1783,75,51
1784,student_1784,54,60
1785,student_1785,79,97
1786,student_1786,63,65
1787,student_1787,73,56
1788,student_1788,92,66
1789,student_1789,50,100
1790,student_1790,98,90
1791,student_1791,98,73
1792,student_1792,75,79
1793,student_1793,89,85
1794,student_1794,60,68
1795,student_1795,74,87
1796,student_1796,75,69
1797,student_1797,100,98
1798,student_1798,91,51
1799,student_1799,76,60
1800,student_1800,93,79
1801,student_1801,89,98
1802,student_1802,74,69
1803,student_1803,60,66
1804,student_1804,67,64
1805,student_1805,56,60
1806,student_1806,88,97
1807,student_1807,95,60
1808,student_1808,83,75
1809,student_1809,68,89
1810,student_1810,95,83
1811,student_1811,61,58
1812,student_1812,60,98
1813,student_1813,52,55
1814,student_1814,51,59
1815,student_1815,92,93
1816,student_1816,98,66
1817,student_1817,76,59
1818,student_1818,74,98
1819,student_1819,69,98
1820,student_1820,67,66
1821,student_1821,65,91
1822,student_1822,95,63
1823,student_1823,86,95
1824,student_1824,70,63
1825,student_1825,92,77
1826,student_1826,71,57
1827,student_1827,95,89
1828,student_1828,66,76
1829,student_1829,63,81
1830,student_1830,91,79
1831,student_1831,58,93
1832,student_1832,68,97
1833,student_1833,62,96
1834,student_1834,54,74
1835,student_1835,56,83
1836,student_1836,90,92
1837,student_1837,54,58
1838,student_1838,73,75
1839,student_1839,73,98
1840,student_1840,93,98
1841,student_1841,76,86
1842,student_1842,70,96
1843,student_1843,57,65
1844,student_1844,95,51
1845,student_1845,100,91
1846,student_1846,88,63
1847,student_1847,60,54
1848,student_1848,58,66
1849,student_1849,59,99
1850,student_1850,78,59
1851,student_1851,84,96
1852,student_1852,61,67
1853,student_1853,74,84
1854,student_1854,69,82
1855,student_1855,73,88
1856,student_1856,65,67
1857,student_1857,95,74
1858,student_1858,50,95
1859,student_1859,98,80
1860,student_1860,66,67
1861,student_1861,85,94
1862,student_1862,75,53
1863,student_1863,89,83
1864,student_1864,98,62
1865,student_1865,70,70
1866,student_1866,69,97
1867,student_1867,100,88
1868,student_1868,53,88
1869,student_1869,55,73
1870,student_1870,50,66
1871,student_1871,58,75
1872,student_1872,68,82
1873,student_1873,93,53
1874,student_1874,59,95
1875,student_1875,68,61
1876,student_1876,64,51
1877,student_1877,75,73
1878,student_1878,78,89
1879,student_1879,89,59
1880,student_1880,92,67
1881,student_1881,65,86
1882,student_1882,59,90
1883,student_1883,51,88
1884,student_1884,91,75
1885,student_1885,58,78
1886,student_1886,94,69
1887,student_1887,54,100
1888,student_1888,55,91
1889,student_1889,59,89
1890,student_1890,86,50
1891,student_1891,68,65
1892,student_1892,85,53
1893,student_1893,92,56
1894,student_1894,55,92
1895,student_1895,82,80
1896,student_1896,78,75
1897,student_1897,50,63
1898,student_1898,87,74
1899,student_1899,66,77
1900,student_1900,70,50
1901,student_1901,91,53
1902,student_1902,56,58
1903,student_1903,74,52
1904,student_1904,85,55
1905,student_1905,90,61
1906,student_1906,95,85
1907,student_1907,92,88
1908,student_1908,89,60
1909,student_1909,81,75
1910,student_1910,59,83
1911,student_1911,71,60
1912,student_1912,81,90
1913,student_1913,55,60
1914,student_1914,91,98
1915,student_1915,63,97
1916,student_1916,93,71
1917,student_1917,52,69
1918,student_1918,88,77
1919,student_1919,52,72
1920,student_1920,73,83
1921,student_1921,72,68
1922,student_1922,64,98
1923,student_1923,73,64
1924,student_1924,77,55
1925,student_1925,58,73
1926,student_1926,75,72
1927,student_1927,90,90
1928,student_1928,53,76
1929,student_1929,90,82
1930,student_1930,100,50
1931,student_1931,76,58
1932,student_1932,77,84
1933,student_1933,75,61
1934,student_1934,66,59
1935,student_1935,81,67
1936,student_1936,98,64
1937,student_1937,66,56
1938,student_1938,73,79
1939,student_1939,67,92
1940,student_1940,70,77
1941,student_1941,60,56
1942,student_1942,98,55
1943,student_1943,65,72
1944,student_1944,96,76
1945,student_1945,84,94
1946,student_1946,77,55
1947,student_1947,97,59
1948,student_1948,62,66
1949,student_1949,51,99
1950,student_1950,65,90
1951,student_1951,71,91
1952,student_1952,63,80
1953,student_1953,81,69
1954,student_1954,54,98
1955,student_1955,50,91
1956,student_1956,98,61
1957,student_1957,96,80
1958,student_1958,76,85
1959,student_1959,57,70
1960,student_1960,55,62
1961,student_1961,82,99
1962,student_1962,70,54
1963,student_1963,88,88
